id,RowId,ColId,QCScore,MedianExcess,NumExcess,LS3x3,DBSumPos,DBSumNeg,pGamma,pBeta,-ExcessHSA,-ExcessCRX,pGamma_scrambled
1497,NCGC00024379,NCGC00017363,0,51.81479,12,-3.96202,1.49799,-0.11237,-0.007517345,-0.0703076,25.78021,25.78021,-0.113943352
1498,NCGC00346681,NCGC00017363,0,22.07949,6,-2.1868,1.47568,-0.09179,0.004088524,-0.014860617,-46.26406,-46.26406,0.060545647
1499,NCGC00249613,NCGC00017363,0,0,0,2.50932,2.30496,0,-0.031113448,-0.043413368,-183.08309,0,0.053027287
1500,NCGC00242441,NCGC00017363,0,43.01723,15,-7.32916,1.56342,-0.03271,0.003864996,-0.05639025,43.64562,-4.62174,-0.000542529
1501,NCGC00162440,NCGC00017363,3,21.46134,4,4.63638,3.20265,0,-0.024493877,-0.085044277,-128.85533,-128.85533,0.015823865
1502,NCGC00162398,NCGC00017363,3,29.8955,15,-3.34372,2.07112,0,0.003540867,-0.076043015,18.39191,18.39191,-0.002610932
1503,NCGC00346692,NCGC00017363,0,32.07195,17,-3.52071,1.14734,-0.06716,0.004395514,-0.022519097,34.7791,-8.55015,-0.017287995
1504,NCGC00346536,NCGC00017363,3,24.75312,9,-1.27814,1.4542,-0.05261,-0.016151328,-0.045135135,-49.52766,-49.52766,0.0107015
1505,NCGC00024379,NCGC00015871,3,40.10483,7,0.5578,1.95863,0,-0.01984297,-0.065247238,-61.32211,-61.32211,-0.02972053
1508,NCGC00242441,NCGC00015871,0,104.08565,10,-31.04502,1.03843,-2.6015,0.043572223,0.044110299,181.3916,181.3916,0.031858083
1509,NCGC00162440,NCGC00015871,3,113.8287,4,0,5.98196,-1.79563,0.009257235,0.009430293,-414.19729,-414.19729,0.0288216
1513,NCGC00346681,NCGC00024379,3,23.18234,6,0,0.60888,-0.49665,0.008388548,0.008264592,5.1615,5.1615,0.013582114
1514,NCGC00249613,NCGC00024379,3,66.73367,12,-0.76919,2.80832,-0.16222,-0.036137641,-0.040697257,-208.57814,14.43775,0.000338882
1515,NCGC00242441,NCGC00024379,2,72.69662,13,-11.03372,0.1978,-0.94857,-0.022964207,-0.035961773,113.09786,113.09786,0.003917581
1516,NCGC00162440,NCGC00024379,3,73.21731,9,-0.09281,1.84173,-0.63661,-0.005960854,-0.009459395,-71.405,-71.405,0.046912318
1518,NCGC00346692,NCGC00024379,3,63.01382,7,-4.21318,0.51069,-0.43374,0.005089233,0.004900327,15.90015,15.90015,-0.001707758
1519,NCGC00346536,NCGC00024379,3,104.589,10,-8.64724,1.68467,-2.95118,0.024692293,0.023439116,147.07233,147.07233,-0.005540845
1520,NCGC00249613,NCGC00346681,0,81.1412,11,-0.46431,0.19793,-0.06031,0.000186787,-0.000533854,10.35494,10.35494,0.036212173
1521,NCGC00242441,NCGC00346681,0,80.9905,12,-3.18535,0.42119,-0.23903,0.003107612,0.000473639,30.69556,30.69556,0.008273445
1523,NCGC00162398,NCGC00346681,3,93.0933,8,-6.53163,0.32552,-0.94505,0.011561449,0.010746015,89.20521,89.20521,0.012038944
1524,NCGC00346692,NCGC00346681,3,82.93064,17,-12.30389,0.20513,-2.7862,0.05593702,0.055319966,282.84465,282.84465,-0.029054888
1526,NCGC00242441,NCGC00249613,0,84.76786,14,-20.82813,1.73663,-2.42284,0.050400216,0.04797806,103.18643,0,0.005806069
1528,NCGC00162398,NCGC00249613,0,88.56243,13,-5.12033,3.1488,-0.32206,-0.013115421,-0.014310481,-227.52468,-227.52468,0.008587838
1529,NCGC00346692,NCGC00249613,3,79.73822,15,-2.96622,0.13244,-0.56582,0.007689543,0.007243299,59.50388,59.50388,0.02298098
1531,NCGC00162440,NCGC00242441,3,105.11718,13,-26.38541,0.11614,-3.2866,0.052860482,0.050317309,354.44508,354.44508,-0.019153692
1532,NCGC00162398,NCGC00242441,2,77.06316,7,-1.30792,1.39868,-0.33029,-0.052131958,-0.05810702,-57.90347,-57.90347,0.02509702
1533,NCGC00346692,NCGC00242441,0,87.99646,12,-13.13894,0.33802,-2.38534,0.046723663,0.045569337,234.27561,234.27561,-0.012398492
1534,NCGC00346536,NCGC00242441,0,58.37064,6,0,4.89107,-0.10933,-0.031545801,-0.033966285,-401.43234,-401.43234,0.007163819
1535,NCGC00162398,NCGC00162440,0,0,0,0,4.10672,0,-0.0096888,-0.009170341,-400.44751,-400.44751,-0.018230174
1540,NCGC00346536,NCGC00346692,3,38.10004,2,2.25192,6.37186,0,-0.067777359,-0.070632535,-572.23008,11.91957,0.002998272
